UNIQUE_ID,COMID,REACH,GNIS_NAME,OBS_CLASS,OBS_NAME,DATE,FEATURES,Feature_ID,OBJ_CLASS,EASTING,NORTHING,Comments,date,year,yday,month,stream
4962,23519345,ELK2,Elk Creek,MONITOR,DA,09032005,R31,31,REDD,622986,4921634,NA,2005-09-03,2005,246,9,Elk
4963,23519345,ELK2,Elk Creek,MONITOR,DA,09032005,R19,19,REDD,623086,4921636,NA,2005-09-03,2005,246,9,Elk
4967,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R21,21,REDD,623042,4921832,NA,2005-09-03,2005,246,9,Elk
4968,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R33,33,REDD,623092,4921916,NA,2005-09-03,2005,246,9,Elk
4970,23519347,ELK2,Elk Creek,MONITOR,DA,08302005,R22,22,REDD,623112,4922001,NA,2005-08-30,2005,242,8,Elk
4971,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R23,23,REDD,623241,4922167,NA,2005-09-03,2005,246,9,Elk
4972,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R24,24,REDD,623282,4922211,NA,2005-09-03,2005,246,9,Elk
4973,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R25,25,REDD,623334,4922325,NA,2005-09-03,2005,246,9,Elk
4974,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R35,35,REDD,623380,4922494,NA,2005-09-03,2005,246,9,Elk
4975,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R13,13,REDD,623373,4922565,NA,2005-09-03,2005,246,9,Elk
4976,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R36,36,REDD,623373,4922565,NA,2005-09-03,2005,246,9,Elk
4977,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R5,5,REDD,623373,4922565,NA,2005-09-03,2005,246,9,Elk
4978,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R26,26,REDD,623350,4922664,NA,2005-09-03,2005,246,9,Elk
4979,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R6,6,REDD,623380,4922716,NA,2005-09-03,2005,246,9,Elk
4980,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R37,37,REDD,623366,4922762,NA,2005-09-03,2005,246,9,Elk
4982,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R7,7,REDD,623271,4922960,NA,2005-09-03,2005,246,9,Elk
4983,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R38,38,REDD,623308,4923014,NA,2005-09-03,2005,246,9,Elk
4984,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R40,40,REDD,623300,4923049,NA,2005-09-03,2005,246,9,Elk
4985,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R41a,41a,REDD,623246,4923104,NA,2005-09-03,2005,246,9,Elk
4987,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R8,8,REDD,623274,4923206,NA,2005-09-03,2005,246,9,Elk
4989,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R47,47,REDD,623275,4923414,NA,2005-09-03,2005,246,9,Elk
4990,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R9,9,REDD,623275,4923414,NA,2005-09-03,2005,246,9,Elk
4991,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R27,27,REDD,623279,4923431,NA,2005-09-03,2005,246,9,Elk
4993,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R28,28,REDD,623297,4923572,NA,2005-09-03,2005,246,9,Elk
4994,23519347,ELK2,Elk Creek,MONITOR,DA,09032005,R42,42,REDD,623297,4923572,NA,2005-09-03,2005,246,9,Elk
4995,23519773,LOON1,Loon Creek,MONITOR,JL,09072005,R11,11,REDD,677991,4950966,NA,2005-09-07,2005,250,9,Loon
4996,23519773,LOON1,Loon Creek,MONITOR,JL,09072005,R12,12,REDD,677991,4950966,NA,2005-09-07,2005,250,9,Loon
4997,23519773,LOON1,Loon Creek,MONITOR,JL,09072005,R13,13,REDD,677991,4950966,NA,2005-09-07,2005,250,9,Loon
4999,23519773,LOON1,Loon Creek,MONITOR,JL,09072005,R5,5,REDD,677990,4950966,NA,2005-09-07,2005,250,9,Loon
5003,23519769,LOON1,Loon Creek,MONITOR,JL,09072005,R3,3,REDD,677399,4951458,NA,2005-09-07,2005,250,9,Loon
5004,23519769,LOON1,Loon Creek,MONITOR,JL,09072005,R7,7,REDD,677399,4951458,NA,2005-09-07,2005,250,9,Loon
5005,23519769,LOON1,Loon Creek,MONITOR,JL,09072005,R9,9,REDD,677399,4951458,NA,2005-09-07,2005,250,9,Loon
5007,23519767,LOON1,Loon Creek,MONITOR,JL,09072005,R17,17,REDD,677208,4951706,NA,2005-09-07,2005,250,9,Loon
5012,23519767,LOON1,Loon Creek,MONITOR,JL,09072005,R8,8,REDD,676910,4951962,NA,2005-09-07,2005,250,9,Loon
5013,23519757,LOON1,Loon Creek,MONITOR,JL,09072005,Redd14,14,REDD,676132,4952560,NA,2005-09-07,2005,250,9,Loon
5014,23519777,LOON2,Loon Creek,MONITOR,JL,09082005,R2,2,REDD,679019,4949177,NA,2005-09-08,2005,251,9,Loon
5015,23519775,LOON2,Loon Creek,MONITOR,JL,09082005,R3,3,REDD,678942,4949241,NA,2005-09-08,2005,251,9,Loon
5016,23519775,LOON2,Loon Creek,MONITOR,JL,09082005,R1,1,REDD,678656,4949516,NA,2005-09-08,2005,251,9,Loon
5019,23519775,LOON2,Loon Creek,MONITOR,JL,09082005,R9,9,REDD,678176,4950615,NA,2005-09-08,2005,251,9,Loon
5020,23519773,LOON2,Loon Creek,MONITOR,JL,09082005,Redd8,8,REDD,678148,4950668,NA,2005-09-08,2005,251,9,Loon
5021,23519773,LOON2,Loon Creek,MONITOR,JL,09082005,R6,6,REDD,678070,4950833,NA,2005-09-08,2005,251,9,Loon
5023,23519773,LOON2,Loon Creek,MONITOR,JL,09082005,R11,11,REDD,678052,4950884,NA,2005-09-08,2005,251,9,Loon
5024,23519773,LOON2,Loon Creek,MONITOR,JL,09082005,R5,5,REDD,678052,4950884,NA,2005-09-08,2005,251,9,Loon
5028,23519807,LOON3,Loon Creek,MONITOR,JL,09062005,R21,21,REDD,673473,4940211,NA,2005-09-06,2005,249,9,Loon
5029,23519807,LOON3,Loon Creek,MONITOR,JL,08312005,R30,30,REDD,673473,4940211,NA,2005-08-31,2005,243,8,Loon
5035,23519805,LOON3,Loon Creek,MONITOR,JL,09062005,R14,14,REDD,673881,4940605,NA,2005-09-06,2005,249,9,Loon
5036,23519803,LOON3,Loon Creek,MONITOR,JL,09062005,R13,13,REDD,673951,4940709,NA,2005-09-06,2005,249,9,Loon
5037,23519803,LOON3,Loon Creek,MONITOR,JL,09062005,R12,12,REDD,674045,4940759,NA,2005-09-06,2005,249,9,Loon
5038,23519803,LOON3,Loon Creek,MONITOR,JL,09062005,R26,26,REDD,674080,4940763,NA,2005-09-06,2005,249,9,Loon
5040,23519803,LOON3,Loon Creek,MONITOR,JL,09062005,R15,15,REDD,674164,4940879,NA,2005-09-06,2005,249,9,Loon
5042,23519799,LOON3,Loon Creek,MONITOR,JL,09062005,R11,11,REDD,674320,4940996,NA,2005-09-06,2005,249,9,Loon
5043,23519799,LOON3,Loon Creek,MONITOR,JL,09062005,R19,19,REDD,674320,4940996,NA,2005-09-06,2005,249,9,Loon
5044,23519799,LOON3,Loon Creek,MONITOR,JL,09062005,R24,24,REDD,674320,4940996,NA,2005-09-06,2005,249,9,Loon
5046,23519799,LOON3,Loon Creek,MONITOR,JL,09062005,R23,23,REDD,674496,4941275,NA,2005-09-06,2005,249,9,Loon
5047,23519799,LOON3,Loon Creek,MONITOR,JL,09062005,R29,29,REDD,674496,4941275,NA,2005-09-06,2005,249,9,Loon
5052,23519799,LOON3,Loon Creek,MONITOR,JL,09062005,R22,22,REDD,674632,4941552,NA,2005-09-06,2005,249,9,Loon
5053,23519799,LOON3,Loon Creek,MONITOR,JL,09062005,R16,16,REDD,674729,4941654,NA,2005-09-06,2005,249,9,Loon
5057,23519461,CAPE HORN,Cape Horn Creek,MONITOR,AB1,09112005,AB1,1,Redd,644879,4915570,NA,2005-09-11,2005,254,9,Cape Horn
5058,23519461,CAPE HORN,Cape Horn Creek,MONITOR,AB2,09112005,AB2,2,Redd,644877,4915572,NA,2005-09-11,2005,254,9,Cape Horn
5059,23519471,CAPE HORN,Cape Horn Creek,MONITOR,BB10,09062005,BB10,3,Redd,643152,4913045,NA,2005-09-06,2005,249,9,Cape Horn
5060,23519467,CAPE HORN,Cape Horn Creek,MONITOR,BB11,09062005,BB11,4,Redd,643446,4913516,NA,2005-09-06,2005,249,9,Cape Horn
5061,23519467,CAPE HORN,Cape Horn Creek,MONITOR,BB12,09062005,BB12,5,Redd,643987,4914322,NA,2005-09-06,2005,249,9,Cape Horn
5062,23519465,CAPE HORN,Cape Horn Creek,MONITOR,BB14,09062005,BB14,6,Redd,644018,4914793,NA,2005-09-06,2005,249,9,Cape Horn
5063,23519461,CAPE HORN,Cape Horn Creek,MONITOR,BB15,09062005,BB15,7,Redd,644684,4915489,NA,2005-09-06,2005,249,9,Cape Horn
5064,23519461,CAPE HORN,Cape Horn Creek,MONITOR,BB16,09062005,BB16,8,Redd,645386,4916327,NA,2005-09-06,2005,249,9,Cape Horn
5066,23520419,CAPE HORN,Banner Creek,MONITOR,BB8,09062005,BB8,10,Redd,642504,4912565,"Should be Banner Cr, not Cape Horn per RT",2005-09-06,2005,249,9,Cape Horn
5067,23519471,CAPE HORN,Cape Horn Creek,MONITOR,BB9,09062005,BB9,11,Redd,643108,4913022,NA,2005-09-06,2005,249,9,Cape Horn
5068,23519467,CAPE HORN,Cape Horn Creek,MONITOR,DL1,09152005,DL1,12,Redd,643974,4914302,NA,2005-09-15,2005,258,9,Cape Horn
5069,23519471,CAPE HORN,Cape Horn Creek,MONITOR,KA1,08112005,KA1,13,Redd,643063,4912991,NA,2005-08-11,2005,223,8,Cape Horn
5070,23519467,CAPE HORN,Cape Horn Creek,MONITOR,KA10,08112005,KA10,14,Redd,644135,4914545,NA,2005-08-11,2005,223,8,Cape Horn
5071,23519469,CAPE HORN,Cape Horn Creek,MONITOR,KA2,08112005,KA2,15,Redd,643191,4913135,NA,2005-08-11,2005,223,8,Cape Horn
5072,23519469,CAPE HORN,Cape Horn Creek,MONITOR,KA3,08112005,KA3,16,Redd,643301,4913222,NA,2005-08-11,2005,223,8,Cape Horn
5073,23519469,CAPE HORN,Cape Horn Creek,MONITOR,KA4,08112005,KA4,17,Redd,643328,4913311,NA,2005-08-11,2005,223,8,Cape Horn
5074,23519467,CAPE HORN,Cape Horn Creek,MONITOR,KA5,08112005,KA5,18,Redd,643843,4914134,NA,2005-08-11,2005,223,8,Cape Horn
5075,23519467,CAPE HORN,Cape Horn Creek,MONITOR,KA6,08112005,KA6,19,Redd,643989,4914315,NA,2005-08-11,2005,223,8,Cape Horn
5076,23519467,CAPE HORN,Cape Horn Creek,MONITOR,KA7,08112005,KA7,20,Redd,644138,4914416,NA,2005-08-11,2005,223,8,Cape Horn
5077,23519467,CAPE HORN,Cape Horn Creek,MONITOR,KA8,08112005,KA8,21,Redd,644152,4914412,NA,2005-08-11,2005,223,8,Cape Horn
5078,23519467,CAPE HORN,Cape Horn Creek,MONITOR,KA9,08112005,KA9,22,Redd,644150,4914418,NA,2005-08-11,2005,223,8,Cape Horn
5079,23519461,CAPE HORN,Cape Horn Creek,MONITOR,MS10,09062005,MS10,23,Redd,645632,4916722,NA,2005-09-06,2005,249,9,Cape Horn
5080,23519489,Marsh2,Marsh Creek,MONITOR,BB4,09112005,BB4,1,Redd,648095,4914928,NA,2005-09-11,2005,254,9,Marsh
5081,23519487,Marsh2,Marsh Creek,MONITOR,BB5,09112005,BB5,2,Redd,647990,4915035,NA,2005-09-11,2005,254,9,Marsh
5082,23519485,Marsh2,Marsh Creek,MONITOR,BB6,09112005,BB6,3,Redd,647947,4915105,NA,2005-09-11,2005,254,9,Marsh
5083,23520065,Marsh2,Marsh Creek,MONITOR,DAV01,09062005,DAV01,4,Redd,648837,4913998,NA,2005-09-06,2005,249,9,Marsh
5084,23519489,Marsh2,Marsh Creek,MONITOR,DAV02,09062005,DAV02,5,Redd,648278,4914653,NA,2005-09-06,2005,249,9,Marsh
5085,23519489,Marsh2,Marsh Creek,MONITOR,DAV03,09062005,DAV03,6,Redd,648231,4914740,NA,2005-09-06,2005,249,9,Marsh
5086,23519489,Marsh2,Marsh Creek,MONITOR,DAV04,09062005,DAV04,7,Redd,648168,4914885,NA,2005-09-06,2005,249,9,Marsh
5087,23519489,Marsh2,Marsh Creek,MONITOR,DAV05,09062005,DAV05,8,Redd,648106,4914936,NA,2005-09-06,2005,249,9,Marsh
5088,23519485,Marsh2,Marsh Creek,MONITOR,DAV06,09062005,DAV06,9,Redd,647672,4915256,NA,2005-09-06,2005,249,9,Marsh
5089,23520065,Marsh2,Marsh Creek,MONITOR,JJ1,09062005,JJ1,10,Redd,648878,4914012,NA,2005-09-06,2005,249,9,Marsh
5090,23520065,Marsh2,Marsh Creek,MONITOR,JJ2,09062005,JJ2,11,Redd,648775,4913994,NA,2005-09-06,2005,249,9,Marsh
5091,23519489,Marsh2,Marsh Creek,MONITOR,JJ3,09062005,JJ3,12,Redd,648304,4914596,NA,2005-09-06,2005,249,9,Marsh
5092,23519489,Marsh2,Marsh Creek,MONITOR,JJ4,09062005,JJ4,13,Redd,648271,4914646,NA,2005-09-06,2005,249,9,Marsh
5093,23519489,Marsh2,Marsh Creek,MONITOR,JJ5,09062005,JJ5,14,Redd,648274,4914661,NA,2005-09-06,2005,249,9,Marsh
5094,23519489,Marsh2,Marsh Creek,MONITOR,JJ6,09062005,JJ6,15,Redd,648216,4914796,NA,2005-09-06,2005,249,9,Marsh
5095,23519485,Marsh2,Marsh Creek,MONITOR,JJ7,09062005,JJ7,16,Redd,647555,4915384,NA,2005-09-06,2005,249,9,Marsh
5096,23519489,Marsh2,Marsh Creek,MONITOR,MS1,09062005,MS1,17,Redd,648297,4914567,NA,2005-09-06,2005,249,9,Marsh
5097,23519489,Marsh2,Marsh Creek,MONITOR,MS2,09062005,MS2,18,Redd,648215,4914818,NA,2005-09-06,2005,249,9,Marsh
5098,23519489,Marsh2,Marsh Creek,MONITOR,MS3,09062005,MS3,19,Redd,648203,4914796,NA,2005-09-06,2005,249,9,Marsh
5099,23519487,Marsh2,Marsh Creek,MONITOR,MS4,09062005,MS4,20,Redd,648054,4915021,NA,2005-09-06,2005,249,9,Marsh
5100,23519487,Marsh2,Marsh Creek,MONITOR,MS5,09062005,MS5,21,Redd,647990,4915043,NA,2005-09-06,2005,249,9,Marsh
5101,23519485,Marsh2,Marsh Creek,MONITOR,MS6,09062005,MS6,22,Redd,647952,4915119,NA,2005-09-06,2005,249,9,Marsh
5102,23519485,Marsh2,Marsh Creek,MONITOR,MS7,09062005,MS7,23,Redd,647438,4915498,NA,2005-09-06,2005,249,9,Marsh
5103,23519479,Marsh2,Marsh Creek,MONITOR,MS8,09062005,MS8,24,Redd,646558,4916419,NA,2005-09-06,2005,249,9,Marsh
5105,23519319,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R58,58,REDD,629693,4918752,NA,2004-09-01,2004,245,9,Bear Valley
5108,23519319,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R26,26,REDD,629698,4918706,NA,2004-09-01,2004,245,9,Bear Valley
5109,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R57,57,REDD,629744,4918823,NA,2004-09-01,2004,245,9,Bear Valley
5111,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R51,51,REDD,629931,4918751,NA,2004-09-01,2004,245,9,Bear Valley
5112,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R52,52,REDD,629931,4918751,NA,2004-09-01,2004,245,9,Bear Valley
5113,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R32,32,REDD,629934,4918752,NA,2004-09-01,2004,245,9,Bear Valley
5114,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R33,33,REDD,629934,4918752,NA,2004-09-01,2004,245,9,Bear Valley
5117,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R50,50,REDD,630164,4918842,NA,2004-09-01,2004,245,9,Bear Valley
5119,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R59,59,REDD,630288,4918880,NA,2004-09-01,2004,245,9,Bear Valley
5124,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R49,49,REDD,630357,4918913,NA,2004-09-01,2004,245,9,Bear Valley
5125,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R47,47,REDD,630369,4919216,NA,2004-09-01,2004,245,9,Bear Valley
5126,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,08282004,R48.5,48.5,REDD,630369,4919216,NA,2004-08-28,2004,241,8,Bear Valley
5131,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R37,37,REDD,630389,4919627,NA,2004-09-01,2004,245,9,Bear Valley
5133,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,08282004,R30,30,REDD,630393,4919220,NA,2004-08-28,2004,241,8,Bear Valley
5134,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,08282004,R31,31,REDD,630393,4919220,NA,2004-08-28,2004,241,8,Bear Valley
5137,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09192004,R64,64,REDD,630438,4919604,NA,2004-09-19,2004,263,9,Bear Valley
5138,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09192004,R65,65,REDD,630438,4919604,NA,2004-09-19,2004,263,9,Bear Valley
5139,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R29,29,REDD,630438,4919605,NA,2004-09-01,2004,245,9,Bear Valley
5141,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R25,25,REDD,630443,4919211,NA,2004-09-01,2004,245,9,Bear Valley
5142,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R46,46,REDD,630458,4919591,NA,2004-09-01,2004,245,9,Bear Valley
5143,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R36,36,REDD,630461,4919581,NA,2004-09-01,2004,245,9,Bear Valley
5144,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,08282004,R45,45,REDD,630462,4919582,NA,2004-08-28,2004,241,8,Bear Valley
5145,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R24,24,REDD,630463,4919583,NA,2004-09-01,2004,245,9,Bear Valley
5146,23519317,BEARVAL1,Bear Valley Creek,MONITOR,TW,09192004,R63,63,REDD,630501,4919237,NA,2004-09-19,2004,263,9,Bear Valley
5147,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R43,43,REDD,630740,4919772,NA,2004-09-01,2004,245,9,Bear Valley
5148,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R44,44,REDD,630740,4919772,NA,2004-09-01,2004,245,9,Bear Valley
5149,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R35,35,REDD,630761,4919763,NA,2004-09-01,2004,245,9,Bear Valley
5150,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R42,42,REDD,630825,4919785,NA,2004-09-01,2004,245,9,Bear Valley
5152,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R55,55,REDD,631013,4919835,NA,2004-09-01,2004,245,9,Bear Valley
5154,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R41,41,REDD,631253,4919811,NA,2004-09-01,2004,245,9,Bear Valley
5157,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R48,48,REDD,631289,4919842,NA,2004-09-01,2004,245,9,Bear Valley
5158,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R40,40,REDD,631290,4919843,NA,2004-09-01,2004,245,9,Bear Valley
5159,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R28,28,REDD,631290,4919843,NA,2004-09-01,2004,245,9,Bear Valley
5160,23519315,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R39,39,REDD,631375,4919950,NA,2004-09-01,2004,245,9,Bear Valley
5161,23519313,BEARVAL1,Bear Valley Creek,MONITOR,TW,09192004,R66,66,REDD,631503,4920075,NA,2004-09-19,2004,263,9,Bear Valley
5166,23519313,BEARVAL1,Bear Valley Creek,MONITOR,TW,09012004,R38,38,REDD,631852,4920442,NA,2004-09-01,2004,245,9,Bear Valley
5171,23519373,BEARVAL2,Bear Valley Creek,MONITOR,SV,08222004,Redd 13,13,REDD,627398,4913968,NA,2004-08-22,2004,235,8,Bear Valley
5172,23519373,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,Redd 40,40,REDD,627518,4913957,NA,2004-08-26,2004,239,8,Bear Valley
5173,23519373,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,Redd 10,10,REDD,627563,4914044,NA,2004-08-26,2004,239,8,Bear Valley
5174,23519373,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,Redd 44,44,REDD,627563,4914044,NA,2004-08-26,2004,239,8,Bear Valley
5180,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08222004,R38,38,REDD,628003,4914642,NA,2004-08-22,2004,235,8,Bear Valley
5181,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,Redd 37,37,REDD,628016,4914671,NA,2004-08-26,2004,239,8,Bear Valley
5182,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,Redd 36,36,REDD,628118,4914730,NA,2004-08-26,2004,239,8,Bear Valley
5183,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,R43,43,REDD,628134,4914960,NA,2004-08-26,2004,239,8,Bear Valley
5184,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,Redd 28,28,REDD,628135,4914964,NA,2004-08-26,2004,239,8,Bear Valley
5187,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,Redd 27,27,REDD,628279,4915019,NA,2004-08-26,2004,239,8,Bear Valley
5188,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08222004,Redd 25,25,REDD,628317,4915115,NA,2004-08-22,2004,235,8,Bear Valley
5191,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,Redd 34,34,REDD,628328,4915058,NA,2004-08-26,2004,239,8,Bear Valley
5192,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08222004,R33,33,REDD,628375,4915263,NA,2004-08-22,2004,235,8,Bear Valley
5193,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08222004,Redd 24,24,REDD,628382,4915265,NA,2004-08-22,2004,235,8,Bear Valley
5195,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08222004,Redd 23,23,REDD,628570,4915442,NA,2004-08-22,2004,235,8,Bear Valley
5196,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08222004,Redd 12,12,REDD,628570,4915444,NA,2004-08-22,2004,235,8,Bear Valley
5197,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,Redd 31,31,REDD,628786,4915570,NA,2004-08-26,2004,239,8,Bear Valley
5199,23519369,BEARVAL2,Bear Valley Creek,MONITOR,SV,08222004,Redd 17,17,REDD,628848,4915615,NA,2004-08-22,2004,235,8,Bear Valley
5206,23519367,BEARVAL2,Bear Valley Creek,MONITOR,SV,09032004,Redd 100,100,REDD,629145,4915983,NA,2004-09-03,2004,247,9,Bear Valley
5207,23519367,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,Redd 30,30,REDD,629152,4916062,NA,2004-08-26,2004,239,8,Bear Valley
5210,23519367,BEARVAL2,Bear Valley Creek,MONITOR,SV,08262004,Redd 19,19,REDD,629314,4916262,NA,2004-08-26,2004,239,8,Bear Valley
5211,23519367,BEARVAL2,Bear Valley Creek,MONITOR,SV,08222004,Redd 14,14,REDD,629320,4916283,NA,2004-08-22,2004,235,8,Bear Valley
5215,23519529,BEAVER,Beaver Creek,MONITOR,TW,08192004,R 32,32,REDD,647981,4919642,NA,2004-08-19,2004,232,8,Beaver
5221,23519529,BEAVER,Beaver Creek,MONITOR,TW,08232004,R34,34,REDD,648300,4919648,NA,2004-08-23,2004,236,8,Beaver
5224,23519529,BEAVER,Beaver Creek,MONITOR,TW,08272004,R36,36,REDD,648655,4919847,NA,2004-08-27,2004,240,8,Beaver
5227,23519531,BEAVER,Beaver Creek,MONITOR,TW,08192004,R 39,39,REDD,648910,4919777,NA,2004-08-19,2004,232,8,Beaver
5234,23519531,BEAVER,Beaver Creek,MONITOR,TW,08272004,R47,47,REDD,649020,4920030,NA,2004-08-27,2004,240,8,Beaver
5235,23519531,BEAVER,Beaver Creek,MONITOR,TW,08272004,R48,48,REDD,649133,4919982,NA,2004-08-27,2004,240,8,Beaver
5240,23519533,BEAVER,Beaver Creek,MONITOR,TW,08272004,R40,40,REDD,649289,4920087,NA,2004-08-27,2004,240,8,Beaver
5241,23519533,BEAVER,Beaver Creek,MONITOR,TW,08232004,R49,49,REDD,649347,4920034,NA,2004-08-23,2004,236,8,Beaver
5243,23519533,BEAVER,Beaver Creek,MONITOR,TW,08272004,R41,41,REDD,649492,4920168,NA,2004-08-27,2004,240,8,Beaver
5247,23519533,BEAVER,Beaver Creek,MONITOR,TW,08272004,R50,50,REDD,649981,4921050,NA,2004-08-27,2004,240,8,Beaver
5248,23519533,BEAVER,Beaver Creek,MONITOR,TW,08192004,R 24,24,REDD,650324,4921712,NA,2004-08-19,2004,232,8,Beaver
5250,23519533,BEAVER,Beaver Creek,MONITOR,TW,08192004,R 42,42,REDD,650330,4921710,NA,2004-08-19,2004,232,8,Beaver
5254,23519537,BEAVER,Beaver Creek,MONITOR,TW,08192004,R 25,25,REDD,650771,4921919,NA,2004-08-19,2004,232,8,Beaver
5258,23519539,BEAVER,Beaver Creek,MONITOR,TW,08272004,R55,55,REDD,651469,4922119,NA,2004-08-27,2004,240,8,Beaver
5260,23519539,BEAVER,Beaver Creek,MONITOR,TW,08312004,R52,52,REDD,651472,4922118,NA,2004-08-31,2004,244,8,Beaver
5270,23532035,BIG1,Big Creek,MONITOR,BG,09022004,R44,44,REDD,642014,5003454,NA,2004-09-02,2004,246,9,Big
5271,23532035,BIG1,Big Creek,MONITOR,BG,08152004,R13,13,REDD,642016,5003452,NA,2004-08-15,2004,228,8,Big
5272,23532035,BIG1,Big Creek,MONITOR,BG,09022004,R123,123,REDD,642016,5003462,NA,2004-09-02,2004,246,9,Big
5273,23532035,BIG1,Big Creek,MONITOR,BG,09022004,R122,122,REDD,642050,5003500,NA,2004-09-02,2004,246,9,Big
5274,23532035,BIG1,Big Creek,MONITOR,BG,08032004,R5,5,REDD,642054,5003515,NA,2004-08-03,2004,216,8,Big
5275,23532035,BIG1,Big Creek,MONITOR,BG,09022004,R78,78,REDD,642056,5003508,NA,2004-09-02,2004,246,9,Big
5276,23532035,BIG1,Big Creek,MONITOR,BG,09022004,R103,103,REDD,642063,5003522,NA,2004-09-02,2004,246,9,Big
5277,23532035,BIG1,Big Creek,MONITOR,BG,09022004,R77,77,REDD,642066,5003513,NA,2004-09-02,2004,246,9,Big
5278,23532035,BIG1,Big Creek,MONITOR,BG,08292004,R36,36,REDD,642068,5003519,NA,2004-08-29,2004,242,8,Big
5279,23532035,BIG1,Big Creek,MONITOR,BG,08152004,R28,28,REDD,642071,5003525,NA,2004-08-15,2004,228,8,Big
